test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,key_based_pagination,1200,1200,0,10,15,72,568,93,1875,73,569,86,841,73,1286,14,1601,54,403,9,0,543,20,16,32,467,23,6250
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,skipNtake_based_pagination,1172,1172,0,9,8,27,04,542,3,1845,42,435,71,801,79,1315,84,1532,93,389,63,4,245,15,751,25,835,18,0273
