test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,key_based_pagination,1206,220,986,1,8,52,74,429,25,994,16,256,38,794,11,968,19,988,67,320,2,28,673,43,67,63,738,9,3821
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,skipNtake_based_pagination,220,152,68,1,3,90,54,433,17,920,91,478,46,551,93,723,46,762,88,175,86,25,496,39,434,56,228,5,8534
