test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,key_based_pagination,1042,1042,0,8,7,23,06,1998,11,7958,43,542,72,3670,02,6094,85,7176,19,2188,71,0,188,23,786,35,646,24,2046
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,skipNtake_based_pagination,924,924,0,7,7,33,29,1800,11,8748,33,441,09,3158,02,5939,2,6823,94,2100,98,1,015,19,089,29,562,17,2249
