test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,key_based_pagination,743,743,0,6,2,33,96,3186,36,22363,15,2207,74,4366,34,9560,06,19382,27,3409,41,9,878,30,59,44,605,22,1962
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,skipNtake_based_pagination,587,587,0,4,9,43,84,2927,18,22677,77,2322,43,3489,79,9543,68,12165,12,3216,24,15,087,25,621,40,715,14,6868
