test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,key_based_pagination,1222,1222,0,10,2,8,12,40,96,113,87,40,67,52,38,68,54,83,2,16,94,0,272,2,435,9,062,2,9058
nbomber_default_test_suite_name,nbomber_default_test_name,compare_keybased_vs_offset,00:02:00,skipNtake_based_pagination,1222,1222,0,10,2,4,58,16,3,51,1,14,75,21,39,32,42,38,37,8,08,1,44,3,303,4,542,3,9414
